Categoria,SerialNumber,Archivo,Estatus_Tester,Consumo_mA,Offset_High_V,V_20A_High_V,Tiempo_ms_High,Offset_Low_V,V_20A_Low_V,Tiempo_ms_Low,Delta_V_High,Delta_V_Low,S_High_mVA,S_Low_mVA,Ratio_HL,Ratio_Dev_Pct,Proy_220A_High_mV,Proy_220A_Low_mV,Status,Razon_Falla,Ford_220A
CORRECTION_FACTOR,26168000568,7370-2573-8W 26168000568 0101 OK.txt,OK,21.166,2.505,2.619,19.0,2.504,2.904,19.0,0.11400000000000032,0.3999999999999999,5.700000000000016,19.999999999999993,0.2850000000000009,-1.2131715771227243,3759.0000000000036,6903.999999999998,PASS,,PASS
CORRECTION_FACTOR,26168000570,7370-2573-8W 26168000570 0101 OK.txt,OK,20.672,2.504,2.618,19.0,2.504,2.903,64.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3757.9999999999986,6893.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26168000581,7370-2573-8W 26168000581 0101 OK.txt,OK,20.826,2.504,2.618,53.0,2.505,2.904,20.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3757.9999999999986,6894.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26168000586,7370-2573-8W 26168000586 0101 OK.txt,OK,21.586,2.505,2.619,20.0,2.506,2.905,19.0,0.11400000000000032,0.399,5.700000000000016,19.95,0.28571428571428653,-0.9655855409751986,3759.0000000000036,6895.0,PASS,,PASS
CORRECTION_FACTOR,26169000001,7370-2573-8W 26169000001 0101 OK.txt,OK,21.362,2.505,2.619,19.0,2.505,2.904,19.0,0.11400000000000032,0.399,5.700000000000016,19.95,0.28571428571428653,-0.9655855409751986,3759.0000000000036,6894.0,PASS,,PASS
CORRECTION_FACTOR,26169000002,7370-2573-8W 26169000002 0101 OK.txt,OK,21.072,2.505,2.619,19.0,2.505,2.905,19.0,0.11400000000000032,0.3999999999999999,5.700000000000016,19.999999999999993,0.2850000000000009,-1.2131715771227243,3759.0000000000036,6904.999999999998,PASS,,PASS
CORRECTION_FACTOR,26169000003,7370-2573-8W 26169000003 0101 OK.txt,OK,21.355,2.504,2.618,51.0,2.506,2.906,20.0,0.11399999999999988,0.40000000000000036,5.699999999999994,20.000000000000018,0.2849999999999994,-1.2131715771232439,3757.9999999999986,6906.000000000004,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000004,7370-2573-8W 26169000004 0101 OK.txt,OK,21.33,2.504,2.618,66.0,2.504,2.904,19.0,0.11399999999999988,0.3999999999999999,5.699999999999994,19.999999999999993,0.2849999999999998,-1.213171577123109,3757.9999999999986,6903.999999999998,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000005,7370-2573-8W 26169000005 0101 OK.txt,OK,20.81,2.504,2.618,20.0,2.504,2.904,20.0,0.11399999999999988,0.3999999999999999,5.699999999999994,19.999999999999993,0.2849999999999998,-1.213171577123109,3757.9999999999986,6903.999999999998,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000006,7370-2573-8W 26169000006 0101 OK.txt,OK,21.436,2.504,2.618,19.0,2.505,2.905,59.0,0.11399999999999988,0.3999999999999999,5.699999999999994,19.999999999999993,0.2849999999999998,-1.213171577123109,3757.9999999999986,6904.999999999998,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000007,7370-2573-8W 26169000007 0101 OK.txt,OK,21.595,2.503,2.617,20.0,2.505,2.905,20.0,0.11399999999999988,0.3999999999999999,5.699999999999994,19.999999999999993,0.2849999999999998,-1.213171577123109,3756.9999999999986,6904.999999999998,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000008,7370-2573-8W 26169000008 0101 OK.txt,OK,20.666,2.505,2.618,19.0,2.505,2.905,20.0,0.11299999999999999,0.3999999999999999,5.6499999999999995,19.999999999999993,0.2825000000000001,-2.079722703639478,3748.0,6904.999999999998,FAIL,S_High=5.650 < 5.7,PASS
CORRECTION_FACTOR,26169000009,7370-2573-8W 26169000009 0101 OK.txt,OK,20.852,2.504,2.619,19.0,2.504,2.904,55.0,0.11500000000000021,0.3999999999999999,5.750000000000011,19.999999999999993,0.28750000000000064,-0.3466204506063552,3769.0000000000023,6903.999999999998,PASS,,PASS
CORRECTION_FACTOR,26169000010,7370-2573-8W 26169000010 0101 OK.txt,OK,20.584,2.504,2.618,20.0,2.505,2.904,20.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3757.9999999999986,6894.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000011,7370-2573-8W 26169000011 0101 OK.txt,OK,20.973,2.504,2.618,20.0,2.506,2.905,19.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3757.9999999999986,6895.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000012,7370-2573-8W 26169000012 0101 OK.txt,OK,20.982,2.504,2.618,19.0,2.505,2.903,19.0,0.11399999999999988,0.39800000000000013,5.699999999999994,19.900000000000006,0.28643216080401973,-0.7167553538926336,3757.9999999999986,6883.000000000001,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000013,7370-2573-8W 26169000013 0101 OK.txt,OK,20.57,2.502,2.616,20.0,2.505,2.904,19.0,0.11400000000000032,0.399,5.700000000000016,19.95,0.28571428571428653,-0.9655855409751986,3756.0000000000036,6894.0,PASS,,PASS
CORRECTION_FACTOR,26169000014,7370-2573-8W 26169000014 0101 OK.txt,OK,21.104,2.505,2.618,20.0,2.504,2.904,19.0,0.11299999999999999,0.3999999999999999,5.6499999999999995,19.999999999999993,0.2825000000000001,-2.079722703639478,3748.0,6903.999999999998,FAIL,S_High=5.650 < 5.7,PASS
CORRECTION_FACTOR,26169000015,7370-2573-8W 26169000015 0101 OK.txt,OK,20.837,2.504,2.617,20.0,2.505,2.904,19.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3747.0,6894.0,FAIL,S_High=5.650 < 5.7,PASS
CORRECTION_FACTOR,26169000016,7370-2573-8W 26169000016 0101 OK.txt,OK,21.102,2.504,2.618,56.0,2.504,2.904,20.0,0.11399999999999988,0.3999999999999999,5.699999999999994,19.999999999999993,0.2849999999999998,-1.213171577123109,3757.9999999999986,6903.999999999998,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000017,7370-2573-8W 26169000017 0101 OK.txt,OK,20.768,2.503,2.617,20.0,2.505,2.904,20.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3756.9999999999986,6894.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000018,7370-2573-8W 26169000018 0101 OK.txt,OK,20.686,2.505,2.619,19.0,2.504,2.904,61.0,0.11400000000000032,0.3999999999999999,5.700000000000016,19.999999999999993,0.2850000000000009,-1.2131715771227243,3759.0000000000036,6903.999999999998,PASS,,PASS
CORRECTION_FACTOR,26169000019,7370-2573-8W 26169000019 0101 OK.txt,OK,21.648,2.505,2.619,53.0,2.504,2.903,19.0,0.11400000000000032,0.399,5.700000000000016,19.95,0.28571428571428653,-0.9655855409751986,3759.0000000000036,6893.0,PASS,,PASS
CORRECTION_FACTOR,26169000020,7370-2573-8W 26169000020 0101 OK.txt,OK,20.98,2.504,2.618,20.0,2.505,2.904,59.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3757.9999999999986,6894.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000021,7370-2573-8W 26169000021 0101 OK.txt,OK,21.068,2.503,2.617,20.0,2.504,2.904,53.0,0.11399999999999988,0.3999999999999999,5.699999999999994,19.999999999999993,0.2849999999999998,-1.213171577123109,3756.9999999999986,6903.999999999998,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000022,7370-2573-8W 26169000022 0101 OK (1).txt,NG,20.849,2.504,2.618,19.0,2.504,2.903,20.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3757.9999999999986,6893.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000022,7370-2573-8W 26169000022 0101 OK.txt,OK,20.845,2.504,2.618,19.0,2.504,2.903,19.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3757.9999999999986,6893.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000023,7370-2573-8W 26169000023 0101 OK.txt,OK,20.689,2.504,2.618,20.0,2.507,2.906,20.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3757.9999999999986,6896.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000024,7370-2573-8W 26169000024 0101 OK.txt,OK,21.361,2.504,2.618,20.0,2.505,2.904,19.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3757.9999999999986,6894.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000025,7370-2573-8W 26169000025 0101 OK.txt,OK,20.874,2.504,2.619,20.0,2.505,2.905,19.0,0.11500000000000021,0.3999999999999999,5.750000000000011,19.999999999999993,0.28750000000000064,-0.3466204506063552,3769.0000000000023,6904.999999999998,PASS,,PASS
CORRECTION_FACTOR,26169000026,7370-2573-8W 26169000026 0101 OK.txt,OK,21.545,2.504,2.617,19.0,2.505,2.904,19.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3747.0,6894.0,FAIL,S_High=5.650 < 5.7,PASS
CORRECTION_FACTOR,26169000027,7370-2573-8W 26169000027 0101 OK.txt,OK,20.654,2.505,2.619,58.0,2.505,2.904,20.0,0.11400000000000032,0.399,5.700000000000016,19.95,0.28571428571428653,-0.9655855409751986,3759.0000000000036,6894.0,PASS,,PASS
CORRECTION_FACTOR,26169000028,7370-2573-8W 26169000028 0101 OK.txt,OK,20.752,2.503,2.618,20.0,2.505,2.904,19.0,0.11499999999999977,0.399,5.7499999999999885,19.95,0.28822055137844554,-0.09686260712458736,3767.9999999999973,6894.0,PASS,,PASS
CORRECTION_FACTOR,26169000029,7370-2573-8W 26169000029 0101 OK.txt,OK,21.498,2.503,2.618,19.0,2.504,2.903,19.0,0.11499999999999977,0.399,5.7499999999999885,19.95,0.28822055137844554,-0.09686260712458736,3767.9999999999973,6893.0,PASS,,PASS
CORRECTION_FACTOR,26169000030,7370-2573-8W 26169000030 0101 OK.txt,OK,21.435,2.505,2.619,19.0,2.505,2.904,19.0,0.11400000000000032,0.399,5.700000000000016,19.95,0.28571428571428653,-0.9655855409751986,3759.0000000000036,6894.0,PASS,,PASS
CORRECTION_FACTOR,26169000031,7370-2573-8W 26169000031 0101 OK.txt,OK,21.919,2.504,2.617,19.0,2.505,2.904,62.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3747.0,6894.0,FAIL,S_High=5.650 < 5.7,PASS
CORRECTION_FACTOR,26169000032,7370-2573-8W 26169000032 0101 OK.txt,OK,21.125,2.505,2.619,20.0,2.504,2.904,19.0,0.11400000000000032,0.3999999999999999,5.700000000000016,19.999999999999993,0.2850000000000009,-1.2131715771227243,3759.0000000000036,6903.999999999998,PASS,,PASS
CORRECTION_FACTOR,26169000033,7370-2573-8W 26169000033 0101 OK.txt,OK,21.61,2.504,2.618,19.0,2.505,2.904,19.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3757.9999999999986,6894.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000034,7370-2573-8W 26169000034 0101 OK.txt,OK,21.542,2.504,2.618,54.0,2.505,2.905,19.0,0.11399999999999988,0.3999999999999999,5.699999999999994,19.999999999999993,0.2849999999999998,-1.213171577123109,3757.9999999999986,6904.999999999998,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000035,7370-2573-8W 26169000035 0101 OK.txt,OK,21.214,2.504,2.618,19.0,2.505,2.904,19.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3757.9999999999986,6894.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000036,7370-2573-8W 26169000036 0101 OK.txt,OK,21.401,2.503,2.618,20.0,2.506,2.906,19.0,0.11499999999999977,0.40000000000000036,5.7499999999999885,20.000000000000018,0.28749999999999915,-0.34662045060687474,3767.9999999999973,6906.000000000004,PASS,,PASS
CORRECTION_FACTOR,26169000037,7370-2573-8W 26169000037 0101 OK.txt,OK,21.5,2.503,2.618,20.0,2.504,2.904,20.0,0.11499999999999977,0.3999999999999999,5.7499999999999885,19.999999999999993,0.28749999999999953,-0.34662045060674007,3767.9999999999973,6903.999999999998,PASS,,PASS
CORRECTION_FACTOR,26169000038,7370-2573-8W 26169000038 0101 OK.txt,OK,21.362,2.503,2.617,19.0,2.506,2.905,65.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3756.9999999999986,6895.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000039,7370-2573-8W 26169000039 0101 OK.txt,OK,21.826,2.504,2.619,19.0,2.504,2.904,59.0,0.11500000000000021,0.3999999999999999,5.750000000000011,19.999999999999993,0.28750000000000064,-0.3466204506063552,3769.0000000000023,6903.999999999998,PASS,,PASS
CORRECTION_FACTOR,26169000040,7370-2573-8W 26169000040 0101 OK.txt,OK,21.154,2.505,2.619,19.0,2.505,2.904,20.0,0.11400000000000032,0.399,5.700000000000016,19.95,0.28571428571428653,-0.9655855409751986,3759.0000000000036,6894.0,PASS,,PASS
CORRECTION_FACTOR,26169000043,7370-2573-8W 26169000043 0101 OK.txt,OK,20.727,2.504,2.618,19.0,2.504,2.903,19.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3757.9999999999986,6893.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000044,7370-2573-8W 26169000044 0101 OK.txt,OK,21.831,2.504,2.618,50.0,2.505,2.905,19.0,0.11399999999999988,0.3999999999999999,5.699999999999994,19.999999999999993,0.2849999999999998,-1.213171577123109,3757.9999999999986,6904.999999999998,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000045,7370-2573-8W 26169000045 0101 OK.txt,OK,20.936,2.503,2.617,19.0,2.504,2.905,19.0,0.11399999999999988,0.4009999999999998,5.699999999999994,20.04999999999999,0.2842892768079799,-1.4595227701976063,3756.9999999999986,6914.999999999998,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000046,7370-2573-8W 26169000046 0101 OK.txt,OK,20.761,2.505,2.618,20.0,2.504,2.903,60.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6893.0,FAIL,S_High=5.650 < 5.7,PASS
CORRECTION_FACTOR,26169000047,7370-2573-8W 26169000047 0101 OK.txt,OK,21.312,2.504,2.618,19.0,2.505,2.904,63.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3757.9999999999986,6894.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000048,7370-2573-8W 26169000048 0101 OK.txt,OK,21.003,2.505,2.619,19.0,2.505,2.904,19.0,0.11400000000000032,0.399,5.700000000000016,19.95,0.28571428571428653,-0.9655855409751986,3759.0000000000036,6894.0,PASS,,PASS
CORRECTION_FACTOR,26169000049,7370-2573-8W 26169000049 0101 OK.txt,OK,21.402,2.505,2.619,19.0,2.504,2.903,19.0,0.11400000000000032,0.399,5.700000000000016,19.95,0.28571428571428653,-0.9655855409751986,3759.0000000000036,6893.0,PASS,,PASS
CORRECTION_FACTOR,26169000050,7370-2573-8W 26169000050 0101 OK.txt,OK,21.196,2.503,2.617,19.0,2.505,2.905,20.0,0.11399999999999988,0.3999999999999999,5.699999999999994,19.999999999999993,0.2849999999999998,-1.213171577123109,3756.9999999999986,6904.999999999998,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000051,7370-2573-8W 26169000051 0101 OK.txt,OK,21.004,2.505,2.619,20.0,2.505,2.905,19.0,0.11400000000000032,0.3999999999999999,5.700000000000016,19.999999999999993,0.2850000000000009,-1.2131715771227243,3759.0000000000036,6904.999999999998,PASS,,PASS
CORRECTION_FACTOR,26169000052,7370-2573-8W 26169000052 0101 OK.txt,OK,20.678,2.504,2.618,19.0,2.505,2.905,65.0,0.11399999999999988,0.3999999999999999,5.699999999999994,19.999999999999993,0.2849999999999998,-1.213171577123109,3757.9999999999986,6904.999999999998,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000053,7370-2573-8W 26169000053 0101 OK.txt,OK,20.987,2.504,2.618,19.0,2.505,2.904,19.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3757.9999999999986,6894.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000054,7370-2573-8W 26169000054 0101 OK.txt,OK,21.197,2.504,2.618,20.0,2.506,2.905,20.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3757.9999999999986,6895.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000055,7370-2573-8W 26169000055 0101 OK.txt,OK,21.378,2.505,2.619,20.0,2.505,2.904,19.0,0.11400000000000032,0.399,5.700000000000016,19.95,0.28571428571428653,-0.9655855409751986,3759.0000000000036,6894.0,PASS,,PASS
CORRECTION_FACTOR,26169000056,7370-2573-8W 26169000056 0101 OK.txt,OK,20.806,2.503,2.617,20.0,2.504,2.903,20.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3756.9999999999986,6893.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000057,7370-2573-8W 26169000057 0101 OK.txt,OK,21.134,2.505,2.619,19.0,2.506,2.906,66.0,0.11400000000000032,0.40000000000000036,5.700000000000016,20.000000000000018,0.28500000000000053,-1.213171577122859,3759.0000000000036,6906.000000000004,PASS,,PASS
CORRECTION_FACTOR,26169000058,7370-2573-8W 26169000058 0101 OK.txt,OK,21.069,2.503,2.617,19.0,2.505,2.904,19.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3756.9999999999986,6894.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000059,7370-2573-8W 26169000059 0101 OK.txt,OK,21.419,2.504,2.618,20.0,2.504,2.904,20.0,0.11399999999999988,0.3999999999999999,5.699999999999994,19.999999999999993,0.2849999999999998,-1.213171577123109,3757.9999999999986,6903.999999999998,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000060,7370-2573-8W 26169000060 0101 OK.txt,OK,21.05,2.504,2.618,19.0,2.504,2.904,58.0,0.11399999999999988,0.3999999999999999,5.699999999999994,19.999999999999993,0.2849999999999998,-1.213171577123109,3757.9999999999986,6903.999999999998,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000061,7370-2573-8W 26169000061 0101 OK.txt,OK,20.517,2.504,2.618,20.0,2.505,2.904,19.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3757.9999999999986,6894.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000062,7370-2573-8W 26169000062 0101 OK.txt,OK,21.632,2.505,2.619,19.0,2.504,2.902,64.0,0.11400000000000032,0.39800000000000013,5.700000000000016,19.900000000000006,0.28643216080402084,-0.7167553538922488,3759.0000000000036,6882.000000000001,PASS,,PASS
CORRECTION_FACTOR,26169000063,7370-2573-8W 26169000063 0101 OK.txt,OK,20.845,2.503,2.617,20.0,2.505,2.904,19.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3756.9999999999986,6894.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000064,7370-2573-8W 26169000064 0101 OK.txt,OK,20.839,2.503,2.617,51.0,2.505,2.905,19.0,0.11399999999999988,0.3999999999999999,5.699999999999994,19.999999999999993,0.2849999999999998,-1.213171577123109,3756.9999999999986,6904.999999999998,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000065,7370-2573-8W 26169000065 0101 OK.txt,OK,21.05,2.505,2.619,20.0,2.505,2.904,61.0,0.11400000000000032,0.399,5.700000000000016,19.95,0.28571428571428653,-0.9655855409751986,3759.0000000000036,6894.0,PASS,,PASS
CORRECTION_FACTOR,26169000066,7370-2573-8W 26169000066 0101 OK.txt,OK,21.088,2.504,2.619,19.0,2.505,2.905,19.0,0.11500000000000021,0.3999999999999999,5.750000000000011,19.999999999999993,0.28750000000000064,-0.3466204506063552,3769.0000000000023,6904.999999999998,PASS,,PASS
CORRECTION_FACTOR,26169000067,7370-2573-8W 26169000067 0101 OK.txt,OK,21.114,2.504,2.618,19.0,2.505,2.904,19.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3757.9999999999986,6894.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000068,7370-2573-8W 26169000068 0101 OK.txt,OK,21.217,2.505,2.619,19.0,2.505,2.904,19.0,0.11400000000000032,0.399,5.700000000000016,19.95,0.28571428571428653,-0.9655855409751986,3759.0000000000036,6894.0,PASS,,PASS
CORRECTION_FACTOR,26169000069,7370-2573-8W 26169000069 0101 OK.txt,OK,20.876,2.504,2.617,19.0,2.505,2.904,56.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3747.0,6894.0,FAIL,S_High=5.650 < 5.7,PASS
CORRECTION_FACTOR,26169000070,7370-2573-8W 26169000070 0101 OK.txt,OK,21.084,2.503,2.617,19.0,2.505,2.905,19.0,0.11399999999999988,0.3999999999999999,5.699999999999994,19.999999999999993,0.2849999999999998,-1.213171577123109,3756.9999999999986,6904.999999999998,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000071,7370-2573-8W 26169000071 0101 OK.txt,OK,21.752,2.504,2.617,19.0,2.506,2.905,19.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3747.0,6895.0,FAIL,S_High=5.650 < 5.7,PASS
CORRECTION_FACTOR,26169000072,7370-2573-8W 26169000072 0101 OK.txt,OK,21.283,2.504,2.618,19.0,2.504,2.904,19.0,0.11399999999999988,0.3999999999999999,5.699999999999994,19.999999999999993,0.2849999999999998,-1.213171577123109,3757.9999999999986,6903.999999999998,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000073,7370-2573-8W 26169000073 0101 OK.txt,OK,21.737,2.503,2.617,20.0,2.505,2.904,65.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3756.9999999999986,6894.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000074,7370-2573-8W 26169000074 0101 OK.txt,OK,21.247,2.504,2.617,20.0,2.505,2.905,67.0,0.11299999999999999,0.3999999999999999,5.6499999999999995,19.999999999999993,0.2825000000000001,-2.079722703639478,3747.0,6904.999999999998,FAIL,S_High=5.650 < 5.7,PASS
CORRECTION_FACTOR,26169000075,7370-2573-8W 26169000075 0101 OK.txt,OK,21.594,2.505,2.619,19.0,2.505,2.904,19.0,0.11400000000000032,0.399,5.700000000000016,19.95,0.28571428571428653,-0.9655855409751986,3759.0000000000036,6894.0,PASS,,PASS
CORRECTION_FACTOR,26169000076,7370-2573-8W 26169000076 0101 OK.txt,OK,21.573,2.504,2.618,20.0,2.504,2.903,19.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3757.9999999999986,6893.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000077,7370-2573-8W 26169000077 0101 OK.txt,OK,21.083,2.505,2.619,19.0,2.505,2.905,19.0,0.11400000000000032,0.3999999999999999,5.700000000000016,19.999999999999993,0.2850000000000009,-1.2131715771227243,3759.0000000000036,6904.999999999998,PASS,,PASS
CORRECTION_FACTOR,26169000078,7370-2573-8W 26169000078 0101 OK.txt,OK,21.289,2.504,2.618,20.0,2.505,2.904,20.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3757.9999999999986,6894.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000079,7370-2573-8W 26169000079 0101 OK.txt,OK,21.272,2.504,2.618,19.0,2.505,2.905,20.0,0.11399999999999988,0.3999999999999999,5.699999999999994,19.999999999999993,0.2849999999999998,-1.213171577123109,3757.9999999999986,6904.999999999998,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000080,7370-2573-8W 26169000080 0101 OK.txt,OK,21.172,2.503,2.617,19.0,2.505,2.904,56.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3756.9999999999986,6894.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000081,7370-2573-8W 26169000081 0101 OK.txt,OK,21.343,2.504,2.619,19.0,2.505,2.904,19.0,0.11500000000000021,0.399,5.750000000000011,19.95,0.28822055137844665,-0.09686260712420253,3769.0000000000023,6894.0,PASS,,PASS
CORRECTION_FACTOR,26169000082,7370-2573-8W 26169000082 0101 OK.txt,OK,20.949,2.504,2.618,20.0,2.505,2.904,19.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3757.9999999999986,6894.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000083,7370-2573-8W 26169000083 0101 OK.txt,OK,21.436,2.504,2.618,19.0,2.505,2.904,19.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3757.9999999999986,6894.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000084,7370-2573-8W 26169000084 0101 OK.txt,OK,21.489,2.504,2.618,59.0,2.505,2.904,20.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3757.9999999999986,6894.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000085,7370-2573-8W 26169000085 0101 OK.txt,OK,21.534,2.504,2.618,20.0,2.506,2.905,19.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3757.9999999999986,6895.0,FAIL,S_High=5.700 < 5.7,PASS
CORRECTION_FACTOR,26169000086,7370-2573-8W 26169000086 0101 OK.txt,OK,21.498,2.503,2.618,20.0,2.506,2.905,62.0,0.11499999999999977,0.399,5.7499999999999885,19.95,0.28822055137844554,-0.09686260712458736,3767.9999999999973,6895.0,PASS,,PASS
CORRECTION_FACTOR,26169000087,7370-2573-8W 26169000087 0101 OK.txt,OK,21.415,2.504,2.618,20.0,2.504,2.904,20.0,0.11399999999999988,0.3999999999999999,5.699999999999994,19.999999999999993,0.2849999999999998,-1.213171577123109,3757.9999999999986,6903.999999999998,FAIL,S_High=5.700 < 5.7,PASS
